,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2926,0106-UGRDO,Female,False,True,False,69,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,116.0,8182.85009765625,False
2927,5542-TBBWB,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.9000015258789,69.9000015258789,False
2928,1930-QPBVZ,Male,False,True,True,68,True,False,Fiber optic,True,True,False,True,False,True,Two year,False,Bank transfer (automatic),95.0999984741211,6683.39990234375,False
2929,2606-PKWJB,Male,False,False,True,40,False,False,DSL,True,True,False,True,False,False,One year,False,Mailed check,40.25,1564.050048828125,False
2930,5322-ZSMZY,Male,False,True,True,31,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.75,755.5999755859375,False
2931,8059-UDZFY,Female,True,False,True,33,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),105.3499984741211,3465.050048828125,False
2932,7740-BTPUX,Male,True,True,False,55,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Electronic check,113.5999984741211,6292.7001953125,False
2933,5220-AGAAX,Male,False,True,True,68,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),24.0,1664.300048828125,False
2934,0208-BPQEJ,Female,False,True,True,12,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.399999618530273,198.10000610351562,False
2935,9435-JMLSX,Male,False,True,False,71,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),86.0999984741211,6045.89990234375,False
2936,3352-ALMCK,Male,False,False,False,40,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Mailed check,102.6500015258789,4108.14990234375,False
2937,5312-IRCFR,Female,False,True,True,64,True,True,Fiber optic,False,True,True,False,False,True,One year,True,Electronic check,92.8499984741211,5980.75,False
2938,5294-IMHHT,Male,False,True,False,53,True,True,Fiber optic,False,True,False,True,False,True,One year,False,Bank transfer (automatic),97.75,5043.2001953125,False
2939,8802-UNOJF,Male,True,False,False,12,True,False,Fiber optic,False,True,True,True,False,False,Month-to-month,True,Mailed check,83.80000305175781,1029.75,True
2940,6313-GIDIT,Male,True,False,False,53,False,False,DSL,False,True,True,False,True,True,Month-to-month,True,Electronic check,54.45000076293945,2854.550048828125,True
2941,6176-YJWAS,Male,False,True,False,72,True,True,Fiber optic,True,True,True,False,True,False,Two year,True,Credit card (automatic),97.94999694824219,7114.25,False
2942,5310-NOOVA,Male,False,False,False,46,True,False,No,False,False,False,False,False,False,Two year,False,Electronic check,19.950000762939453,907.0499877929688,False
2943,4526-EXKKN,Male,False,False,False,40,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,24.600000381469727,973.9500122070312,False
2944,5311-IHLEI,Male,False,False,False,12,False,False,DSL,True,True,False,True,True,False,Month-to-month,True,Bank transfer (automatic),50.95000076293945,605.75,False
2945,3987-KQDDU,Male,False,False,False,9,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.5999984741211,661.5499877929688,False
2946,3404-JNXAX,Female,False,True,True,51,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Electronic check,80.75,4116.89990234375,False
2947,5131-PONJI,Male,False,True,True,49,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Credit card (automatic),90.4000015258789,4494.64990234375,False
2948,2845-AFFTX,Male,True,True,False,41,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,99.80000305175781,4259.2998046875,True
2949,3489-VSFRD,Female,False,False,False,56,True,False,DSL,True,False,True,True,False,False,One year,True,Credit card (automatic),60.25,3282.75,False
2950,3345-JHUEO,Male,False,False,False,4,True,False,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,20.200000762939453,55.70000076293945,False
2951,5815-HGGHV,Male,False,True,False,20,True,False,DSL,True,False,False,True,False,True,One year,True,Mailed check,64.1500015258789,1274.449951171875,False
2952,5260-UMPWX,Female,False,True,True,26,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),20.25,493.95001220703125,False
2953,2249-YPRNG,Female,False,True,True,20,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),105.8499984741211,2239.64990234375,True
2954,7410-YTJIK,Female,False,False,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,75.44999694824219,480.75,True
2955,4626-GYCZP,Male,False,False,False,7,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.8499984741211,635.5999755859375,True
2956,5649-RXQTV,Male,False,False,False,51,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,99.0,5038.14990234375,False
2957,2674-MIAHT,Female,False,False,False,4,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,80.30000305175781,324.20001220703125,False
2958,2576-HXMPA,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),19.549999237060547,19.549999237060547,False
2959,7587-AOVVU,Male,False,True,True,27,True,True,Fiber optic,True,True,False,True,True,False,Month-to-month,False,Electronic check,100.75,2793.550048828125,False
2960,5590-BYNII,Male,False,False,False,22,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,100.75,2095.0,True
2961,6898-MDLZW,Male,False,False,False,12,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Mailed check,53.75,648.6500244140625,False
2962,3237-AJGEH,Female,False,True,True,3,False,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,31.0,95.05000305175781,True
2963,4707-YNOQA,Female,False,True,True,34,True,True,No,False,False,False,False,False,False,One year,True,Credit card (automatic),25.600000381469727,917.1500244140625,False
2964,9357-UJRUN,Male,False,True,False,24,True,True,DSL,True,False,False,True,False,False,One year,True,Electronic check,58.349998474121094,1346.9000244140625,False
2965,1591-NFNLQ,Male,False,False,False,51,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Credit card (automatic),80.0,4242.35009765625,True
2966,8648-PFRMP,Female,True,False,False,14,False,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,46.349998474121094,672.7000122070312,False
2967,7663-CUXZB,Male,False,True,False,59,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Electronic check,113.75,6561.25,False
2968,0258-NOKBL,Male,False,False,False,3,True,False,Fiber optic,False,True,True,False,False,True,Month-to-month,False,Electronic check,90.4000015258789,268.45001220703125,False
2969,1163-VIPRI,Female,False,True,True,65,True,True,Fiber optic,True,False,True,True,True,True,Two year,False,Electronic check,109.30000305175781,7337.5498046875,False
2970,2815-CPTUL,Male,True,False,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.25,331.8999938964844,True
2971,9348-ROUAI,Female,False,True,True,59,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),90.30000305175781,5194.0498046875,False
2972,9443-JUBUO,Male,False,True,True,72,False,False,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),65.25,4478.85009765625,False
2973,0596-BQCEQ,Female,False,True,True,62,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,100.1500015258789,6283.2998046875,True
2974,1481-ZUWZA,Male,False,False,False,28,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Credit card (automatic),94.5,2659.39990234375,True
2975,3043-TYBNO,Male,False,False,False,3,True,False,DSL,False,False,False,True,False,True,Month-to-month,False,Mailed check,60.650001525878906,196.89999389648438,False
2976,4830-FAXFM,Male,False,False,True,19,True,True,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),24.100000381469727,439.20001220703125,False
2977,5906-BFOZT,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.5,19.5,False
2978,2960-NKRSO,Male,False,False,False,24,True,False,Fiber optic,False,True,True,True,False,False,Month-to-month,True,Electronic check,85.94999694824219,2107.14990234375,False
2979,8996-ZROXE,Male,True,False,False,57,True,False,DSL,False,False,True,True,False,False,One year,True,Electronic check,53.5,3035.800048828125,False
2980,5598-IKHQQ,Female,False,False,False,72,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.450000762939453,1866.449951171875,False
2981,0397-ZXWQF,Male,False,False,False,67,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.5,1430.949951171875,False
2982,5266-PFRQK,Male,False,True,True,52,True,False,No,False,False,False,False,False,False,One year,True,Credit card (automatic),20.850000381469727,1071.5999755859375,False
2983,4674-HGNUA,Male,False,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.9000015258789,6457.14990234375,False
2984,6765-MBQNU,Female,False,True,False,26,True,True,No,False,False,False,False,False,False,One year,False,Mailed check,26.0,684.0499877929688,False
2985,9786-IJYDL,Female,False,False,False,35,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Mailed check,113.19999694824219,3914.050048828125,False
2986,1303-SRDOK,Female,False,True,True,55,True,False,Fiber optic,False,False,False,False,False,False,Two year,True,Credit card (automatic),69.05000305175781,3842.60009765625,False
2987,3769-MHZNV,Female,False,True,True,33,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.100000381469727,670.3499755859375,False
2988,6295-OSINB,Male,False,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Electronic check,109.6500015258789,7880.25,False
2989,3308-MHOOC,Male,False,False,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.200000762939453,19.200000762939453,False
2990,2309-OSFEU,Male,False,False,False,10,False,False,DSL,False,False,False,False,False,True,Month-to-month,True,Mailed check,33.900001525878906,298.45001220703125,True
2991,2207-QPJED,Female,True,True,False,37,True,False,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Electronic check,90.0,3371.75,False
2992,4177-JPDFU,Male,False,False,False,12,False,False,DSL,False,True,False,True,False,False,Month-to-month,False,Mailed check,34.0,442.45001220703125,False
2993,2239-CFOUJ,Male,False,True,True,1,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.399999618530273,20.399999618530273,False
2994,8046-DNVTL,Male,False,True,False,62,False,False,DSL,True,True,False,True,False,False,Two year,True,Credit card (automatic),38.599998474121094,2345.550048828125,False
2995,2209-XADXF,Female,False,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),25.25,25.25,False
2996,6620-JDYNW,Female,False,False,False,18,True,True,DSL,True,False,True,False,False,False,Month-to-month,True,Mailed check,60.599998474121094,1156.3499755859375,False
2997,1891-FZYSA,Male,True,True,False,69,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,89.94999694824219,6143.14990234375,True
2998,4770-UEZOX,Male,False,False,False,2,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.75,144.8000030517578,False
2999,1A1:U3001038-RQOST,Male,False,True,True,19,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.600000381469727,414.95001220703125,False
0,5600-PDUJF,Male,False,False,False,6,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),49.5,312.7,False
1,8292-TYSPY,Male,False,False,False,19,True,False,DSL,False,False,True,True,False,False,Month-to-month,True,Credit card (automatic),55.0,1046.5,True
2,0567-XRHCU,Female,False,True,True,69,False,False,DSL,True,False,True,False,False,True,Two year,True,Credit card (automatic),43.95,2960.1,False
3,1867-BDVFH,Male,False,True,True,11,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.35,834.2,True
4,2067-QYTCF,Female,False,True,False,64,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,111.15,6953.4,False
5,2359-QWQUL,Female,False,True,False,39,True,False,Fiber optic,True,False,True,True,True,True,One year,True,Credit card (automatic),104.7,4134.85,True
6,9103-TCIHJ,Female,False,False,False,15,True,True,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,55.7,899.8,True
7,7407-SUJIZ,Male,False,False,False,25,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.6,541.5,False
8,9150-KPBJQ,Female,False,False,False,6,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.65,116.85,False
9,0052-DCKON,Male,False,True,False,66,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Bank transfer (automatic),115.8,7942.15,False
10,3654-ARMGP,Female,False,False,False,61,True,True,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),88.65,5321.25,False
11,9699-UBQFS,Female,True,True,False,43,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Electronic check,94.5,4156.8,False
12,9367-TCUYN,Female,False,False,False,12,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.1,223.6,False
13,1261-FWTTE,Male,True,False,False,23,False,False,DSL,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),34.65,768.45,False
14,3528-HFRIQ,Male,True,True,False,71,False,False,DSL,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),52.3,3765.05,False
15,0708-SJDIS,Female,False,False,False,34,True,True,DSL,False,False,False,True,True,False,Month-to-month,False,Mailed check,65.0,2157.5,False
16,4140-WJAWW,Female,False,False,False,5,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),19.85,108.05,True
17,2073-QBVBI,Female,False,True,False,41,False,False,DSL,False,True,False,True,False,False,One year,False,Mailed check,35.45,1391.65,False
18,6928-ONTRW,Female,False,True,True,72,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.7,1379.8,False
19,3320-VEOYC,Male,True,False,False,14,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.6,1273.3,False
20,5231-FIQPA,Female,False,False,False,41,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,19.85,810.45,False
21,6617-WLBQC,Female,False,True,True,23,True,True,Fiber optic,True,False,False,False,False,False,One year,False,Credit card (automatic),81.85,1810.85,False
22,2599-CIPQE,Male,False,True,True,71,True,False,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),109.3,7782.85,False
23,6653-CBBOM,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.3,70.3,True
24,8774-GSBUN,Male,False,True,False,72,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.4,1797.1,False
25,7326-RIGQZ,Male,False,True,True,6,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.8,377.85,False
26,1401-FTHFQ,Male,False,True,True,23,True,False,No,False,False,False,False,False,False,One year,True,Credit card (automatic),20.0,445.3,False
27,3247-ZVOUO,Male,True,True,False,10,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,85.55,851.75,True
28,0254-FNMCI,Female,False,False,False,72,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,109.9,7624.2,False
29,1848-LBZHY,Female,False,True,False,7,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),50.3,355.1,False
30,6101-IMRMM,Male,False,False,True,6,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Mailed check,94.5,575.45,True
31,8118-TJAFG,Male,False,True,True,9,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Electronic check,101.5,906.85,False
32,5429-LWCMV,Female,False,False,False,12,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,89.15,1057.55,False
33,7298-IZWLY,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.4,19.4,False
34,9758-MFWGD,Female,True,True,True,48,False,False,DSL,False,True,False,False,False,False,One year,False,Bank transfer (automatic),29.9,1388.75,False
35,3955-JBZZM,Male,False,False,False,20,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,78.8,1641.3,False
36,1268-ASBGA,Female,True,True,False,16,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Credit card (automatic),85.35,1375.15,True
37,8943-URTMR,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Mailed check,79.65,152.7,True
38,4815-TUMEQ,Female,False,False,False,10,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,19.3,185.2,False
39,4713-LZDRV,Female,True,False,False,2,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.6,195.05,True
40,9909-IDLEK,Male,False,True,True,20,True,True,Fiber optic,False,True,False,True,True,False,Month-to-month,False,Mailed check,96.8,1826.7,False
41,4092-OFQZS,Male,False,True,False,20,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.65,417.5,False
42,1561-BWHIN,Male,False,True,True,19,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.8,344.5,False
43,4325-NFSKC,Male,True,False,False,19,True,True,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Electronic check,90.6,1660,True
44,9927-DSWDF,Male,False,True,False,22,True,False,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Electronic check,104.6,2180.55,False
45,9500-LTVBP,Female,False,False,False,35,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,False,Credit card (automatic),80.05,2835.9,False
46,7252-NTGSS,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.15,45.15,False
47,8149-AIQCG,Male,False,False,False,39,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),73.15,2730.85,False
48,1360-JYXKQ,Female,True,True,False,54,True,False,Fiber optic,False,False,True,True,True,True,One year,True,Electronic check,99.1,5437.1,False
49,2955-PSXOE,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),20.2,20.2,True
50,7762-URZQH,Male,False,True,False,66,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Credit card (automatic),106.05,6981.35,True
51,0899-WZRSD,Male,False,False,False,56,True,True,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Mailed check,105.35,5794.45,False
52,3255-GRXMG,Male,False,False,True,18,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),45.65,747.2,False
53,4828-FAZPK,Female,False,True,True,16,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),79.95,1267.95,False
54,6094-ZIVKX,Female,False,False,False,68,True,False,DSL,True,False,True,False,False,False,One year,True,Credit card (automatic),54.45,3674.95,False
55,6925-BAYGL,Female,True,True,False,53,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.1,1275.6,False
56,3262-EIDHV,Female,False,True,True,72,True,True,DSL,True,False,True,True,True,True,Two year,False,Credit card (automatic),84.7,5893.9,False
57,7354-OIJLX,Male,False,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.85,724.65,False
58,1376-HHBDV,Female,False,False,False,30,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,48.8,1536.75,False
59,6907-NZZIJ,Female,False,False,False,36,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.15,3615.6,True
60,6133-OZILE,Female,False,False,False,18,False,False,DSL,False,False,True,True,False,False,Month-to-month,True,Electronic check,35.2,607.3,False
61,4135-FRWKJ,Female,True,True,True,55,True,True,DSL,True,False,True,True,True,False,One year,False,Electronic check,76.25,4154.55,False
62,2911-UREFD,Female,False,True,False,39,False,False,DSL,True,False,True,False,True,True,Month-to-month,False,Electronic check,55.9,2184.35,True
63,3744-ZRRDZ,Male,False,False,False,21,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,82.35,1852.85,True
64,5673-TIYIB,Male,False,False,False,2,False,False,DSL,False,True,True,True,False,False,Month-to-month,True,Credit card (automatic),40.4,77.15,True
65,6551-ZCOTS,Male,True,False,False,33,True,True,No,False,False,False,False,False,False,One year,True,Bank transfer (automatic),24.9,847.8,False
66,7191-ADRGF,Male,False,True,False,44,False,False,DSL,False,True,True,False,True,True,Two year,False,Bank transfer (automatic),54.3,2390.45,False
67,5018-LXQQG,Female,False,True,True,30,True,False,DSL,True,False,False,True,False,True,Month-to-month,False,Bank transfer (automatic),66.3,1923.5,False
68,6892-BOGQE,Female,False,True,False,71,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.9,1493.2,False
69,1602-IJQQE,Female,False,False,False,4,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,75.35,338.1,True
70,4628-WQCQQ,Male,False,False,True,35,True,False,Fiber optic,False,False,True,False,True,False,One year,True,Electronic check,85.15,3030.6,True
71,1746-TGTWV,Male,False,True,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Credit card (automatic),75.35,75.35,False
72,5995-SNNEW,Male,True,True,False,23,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,104.45,2184.85,False
73,8050-WYBND,Female,False,False,True,22,False,False,DSL,False,False,True,False,True,True,One year,True,Credit card (automatic),49.45,1031.4,False
74,2821-WARNZ,Female,False,False,True,49,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.45,921.3,False
75,4879-GZLFH,Female,False,True,True,42,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,92.15,3875.4,False
76,1644-IRKSF,Female,False,True,True,33,True,False,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,93.8,3124.5,True
77,8314-HTWVE,Female,False,True,True,7,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.85,144.15,False
78,9402-ROUMJ,Female,False,True,True,67,True,True,Fiber optic,True,False,True,True,False,True,One year,True,Bank transfer (automatic),100.25,6689,False
79,2507-QZPQS,Male,False,False,False,15,True,True,Fiber optic,False,True,False,True,False,True,Month-to-month,False,Electronic check,95.7,1451.1,False
80,7159-NOKYQ,Male,False,True,False,67,True,True,Fiber optic,False,True,True,False,False,True,Two year,True,Electronic check,93.15,6368.2,False
81,5707-ZMDJP,Male,False,True,True,53,True,False,DSL,True,True,False,True,True,False,Two year,True,Mailed check,69.7,3729.6,False
82,8779-YIQQA,Male,False,True,True,21,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.8,350.1,False
83,7136-IHZJA,Female,False,True,True,40,True,False,DSL,True,True,False,True,False,True,Month-to-month,True,Mailed check,71.35,2847.2,False
84,8966-OIQHG,Female,False,True,True,22,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.75,452.35,False
85,7074-STDCN,Male,False,False,False,39,False,False,DSL,False,False,False,True,False,True,Month-to-month,True,Electronic check,40.6,1494.5,False
86,3705-PSNGL,Male,False,False,False,45,True,False,No,False,False,False,False,False,False,One year,True,Electronic check,20.4,930.45,True
87,8739-QOTTN,Female,False,True,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.35,41.85,False
88,1399-OUPJN,Female,False,True,True,57,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.75,1272.05,False
89,0277-BKSQP,Male,False,True,True,8,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,54.4,475.1,False
90,6502-HCJTI,Male,True,True,False,7,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Credit card (automatic),94.7,673.1,True
91,2606-RMDHZ,Male,False,False,False,6,False,False,DSL,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),30.5,208.7,True
92,5774-XZTQC,Female,False,True,True,7,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.45,150.75,False
93,2676-SSLTO,Male,False,False,False,49,True,True,DSL,False,False,False,True,True,False,Two year,True,Bank transfer (automatic),66.15,3199,False
94,6266-QHOJZ,Female,False,False,False,65,True,True,Fiber optic,True,True,False,True,False,False,One year,True,Electronic check,89.85,5844.65,False
95,7269-JISCY,Female,False,False,False,55,True,False,DSL,False,False,False,False,False,False,One year,False,Bank transfer (automatic),45.05,2462.6,False
96,0363-SVHYR,Male,False,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),86.85,6263.8,False
97,8547-NSBBO,Male,False,False,False,35,True,True,Fiber optic,True,True,True,True,False,False,Month-to-month,True,Mailed check,96.75,3403.4,False
98,8258-GSTJK,Male,True,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,77.0,237.75,True
99,6861-OKBCE,Female,False,False,True,11,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),20.1,221.35,True
100,9940-RHLFB,Female,False,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,75.3,75.3,True
101,6591-QGOYB,Male,False,False,False,17,True,True,Fiber optic,True,True,True,True,True,False,Month-to-month,True,Bank transfer (automatic),106.65,1672.1,False
102,9070-BCKQP,Female,False,True,False,72,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),110.15,7881.2,False
103,6421-SZVEM,Female,False,True,True,28,True,False,Fiber optic,True,False,False,False,False,True,One year,True,Bank transfer (automatic),82.85,2320.8,False
104,1328-EUZHC,Female,False,True,False,18,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.1,370.5,False
105,2995-UPRYS,Female,True,True,False,40,True,False,Fiber optic,False,True,False,True,True,True,One year,True,Credit card (automatic),99.2,4062.2,True
106,8878-RYUKI,Female,False,False,False,52,True,False,DSL,False,False,True,False,False,True,Month-to-month,True,Electronic check,59.45,3043.7,False
107,9633-DENPU,Female,False,True,False,47,True,False,DSL,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),58.6,2723.4,False
108,7811-JIVPF,Female,False,False,False,23,True,False,DSL,False,False,True,False,False,False,Month-to-month,False,Credit card (automatic),49.7,1081.25,False
109,7113-HIPFI,Male,False,True,True,66,True,False,DSL,True,True,True,True,False,False,Two year,False,Mailed check,65.85,4097.05,False
110,8541-QVFKM,Female,False,False,False,8,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,73.5,632.2,False
111,6686-YPGHK,Male,True,False,False,47,True,False,Fiber optic,True,False,False,False,False,True,Month-to-month,False,Mailed check,85.5,4042.3,True
112,1383-EZRWL,Female,False,False,False,7,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.05,164.85,True
113,9258-CNWAC,Female,False,True,True,71,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),113.65,8166.8,False
114,5371-VYLSX,Female,True,False,False,50,True,True,Fiber optic,True,True,False,False,False,False,Month-to-month,True,Electronic check,83.4,4113.7,False
115,6374-AFWOX,Male,False,True,False,46,True,False,DSL,True,True,True,True,False,False,Two year,False,Mailed check,65.65,3047.15,False
116,4759-TRPLW,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.4,70.4,True
117,5317-FLPJF,Female,False,False,False,66,False,False,DSL,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),61.35,4193.4,False
118,7621-VPNET,Female,False,True,False,42,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Credit card (automatic),85.9,3729.75,False
119,6034-YMTOB,Female,False,False,False,5,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Mailed check,75.65,399.45,False
120,8563-IIOXK,Male,False,True,True,7,True,False,DSL,True,False,False,False,False,False,One year,True,Electronic check,49.75,331.3,True
